,LineId,Date,Time,Level,Node,Component,Id,Content,EventId,EventTemplate
475,476,2015-07-29,"19:36:43,049",INFO,/10.10.34.11,3888:QuorumCnxManager$Listener,493,Received connection request /10.10.34.13:33225,ede6f3483ae94350fb57e7619f3c20bb,Received connection request <*>:<*>
476,477,2015-07-29,"19:36:43,054",WARN,SendWorker,188978561024:QuorumCnxManager$SendWorker,679,Interrupted while waiting for message on queue,45a3ec5dc709f110e4afdf68bebb7c84,Interrupted while waiting for message on queue
477,478,2015-07-29,"19:36:49,620",WARN,SendWorker,188978561024:QuorumCnxManager$SendWorker,688,Send worker leaving thread,7a2ec7d07d45071f010571c6870b4267,Send worker leaving thread
478,479,2015-07-29,"19:36:49,623",WARN,SendWorker,188978561024:QuorumCnxManager$SendWorker,679,Interrupted while waiting for message on queue,45a3ec5dc709f110e4afdf68bebb7c84,Interrupted while waiting for message on queue
479,480,2015-07-29,"19:36:49,730",INFO,/10.10.34.11,3888:QuorumCnxManager$Listener,493,Received connection request /10.10.34.13:33250,ede6f3483ae94350fb57e7619f3c20bb,Received connection request <*>:<*>
480,481,2015-07-29,"19:36:49,735",INFO,/10.10.34.11,3888:QuorumCnxManager$Listener,493,Received connection request /10.10.34.13:33255,ede6f3483ae94350fb57e7619f3c20bb,Received connection request <*>:<*>
481,482,2015-07-29,"19:36:52,879",WARN,RecvWorker,188978561024:QuorumCnxManager$RecvWorker,762,"Connection broken for id 188978561024, my id = 1, error =",d91560a0f3df7d9342c3cc2858341eb6,"Connection broken for id <*>, my id = <*>, error ="
482,483,2015-07-29,"19:36:53,074",INFO,/10.10.34.11,3888:QuorumCnxManager$Listener,493,Received connection request /10.10.34.13:33266,ede6f3483ae94350fb57e7619f3c20bb,Received connection request <*>:<*>
483,484,2015-07-29,"19:36:56,220",WARN,SendWorker,188978561024:QuorumCnxManager$SendWorker,679,Interrupted while waiting for message on queue,45a3ec5dc709f110e4afdf68bebb7c84,Interrupted while waiting for message on queue
484,485,2015-07-29,"19:36:56,302",INFO,/10.10.34.11,3888:QuorumCnxManager$Listener,493,Received connection request /10.10.34.12:51296,ede6f3483ae94350fb57e7619f3c20bb,Received connection request <*>:<*>
485,486,2015-07-29,"19:36:56,303",WARN,RecvWorker,188978561024:QuorumCnxManager$RecvWorker,762,"Connection broken for id 188978561024, my id = 1, error =",d91560a0f3df7d9342c3cc2858341eb6,"Connection broken for id <*>, my id = <*>, error ="
486,487,2015-07-29,"19:36:59,746",INFO,/10.10.34.11,3888:QuorumCnxManager$Listener,493,Received connection request /10.10.34.13:33282,ede6f3483ae94350fb57e7619f3c20bb,Received connection request <*>:<*>
487,488,2015-07-29,"19:37:02,901",WARN,SendWorker,188978561024:QuorumCnxManager$SendWorker,679,Interrupted while waiting for message on queue,45a3ec5dc709f110e4afdf68bebb7c84,Interrupted while waiting for message on queue
488,489,2015-07-29,"19:37:09,774",WARN,RecvWorker,188978561024:QuorumCnxManager$RecvWorker,762,"Connection broken for id 188978561024, my id = 1, error =",d91560a0f3df7d9342c3cc2858341eb6,"Connection broken for id <*>, my id = <*>, error ="
489,490,2015-07-29,"19:37:12,919",WARN,SendWorker,188978561024:QuorumCnxManager$SendWorker,679,Interrupted while waiting for message on queue,45a3ec5dc709f110e4afdf68bebb7c84,Interrupted while waiting for message on queue
490,491,2015-07-29,"19:37:12,920",INFO,/10.10.34.11,3888:QuorumCnxManager$Listener,493,Received connection request /10.10.34.11:49518,ede6f3483ae94350fb57e7619f3c20bb,Received connection request <*>:<*>
491,492,2015-07-29,"19:37:13,114",WARN,RecvWorker,188978561024:QuorumCnxManager$RecvWorker,765,Interrupting SendWorker,273e53f27027b46b34b1d03e872cb2be,Interrupting SendWorker
492,493,2015-07-29,"19:37:19,676",WARN,RecvWorker,188978561024:QuorumCnxManager$RecvWorker,765,Interrupting SendWorker,273e53f27027b46b34b1d03e872cb2be,Interrupting SendWorker
493,494,2015-07-29,"19:37:19,683",INFO,/10.10.34.11,3888:QuorumCnxManager$Listener,493,Received connection request /10.10.34.12:51380,ede6f3483ae94350fb57e7619f3c20bb,Received connection request <*>:<*>
494,495,2015-07-29,"19:52:04,792",INFO,NIOServerCxn.Factory,0.0.0.0/0.0.0.0:2181:NIOServerCnxn,1001,Closed socket connection for client /10.10.34.18:42772 which had sessionid 0x14ed93111f20005,b59343d8020cd5194e7b9140ba35d667,Closed socket connection for client <*>:<*> which had sessionid <*>
495,496,2015-07-29,"19:52:05,118",WARN,NIOServerCxn.Factory,0.0.0.0/0.0.0.0:2181:NIOServerCnxn,349,caught end of stream exception,ecefe136e0e87cbb95dd1fc4fcd0ebd0,caught end of stream exception
496,497,2015-07-29,"19:52:09,519",INFO,NIOServerCxn.Factory,0.0.0.0/0.0.0.0:2181:NIOServerCnxn,1001,Closed socket connection for client /10.10.34.12:45542 which had sessionid 0x14ed93111f20002,b59343d8020cd5194e7b9140ba35d667,Closed socket connection for client <*>:<*> which had sessionid <*>
497,498,2015-07-29,"19:54:13,615",INFO,NIOServerCxn.Factory,0.0.0.0/0.0.0.0:2181:ZooKeeperServer,832,Client attempting to renew session 0x24ed93119420016 at /10.10.34.13:37115,63d3bf75b9159b2dd0294723310a2815,Client attempting to renew session <*> at <*>:<*>
498,499,2015-07-29,"19:54:45,337",INFO,NIOServerCxn.Factory,0.0.0.0/0.0.0.0:2181:NIOServerCnxn,1001,Closed socket connection for client /10.10.34.13:37106 which had sessionid 0x14ed93111f20010,b59343d8020cd5194e7b9140ba35d667,Closed socket connection for client <*>:<*> which had sessionid <*>
499,500,2015-07-29,"21:01:41,504",INFO,NIOServerCxn.Factory,0.0.0.0/0.0.0.0:2181:ZooKeeperServer,839,Client attempting to establish new session at /10.10.34.19:33425,cebc51ff5a32c07ab88e1e6dfbdcbc5f,Client attempting to establish new session at <*>:<*>
500,501,2015-07-29,"21:34:45,452",INFO,CommitProcessor,1:ZooKeeperServer,595,Established session 0x14ed93111f20027 with negotiated timeout 10000 for client /10.10.34.13:37177,16c0319213700741f71d4d3104893250,Established session <*> with negotiated timeout <*> for client <*>:<*>
501,502,2015-07-29,"21:34:48,285",INFO,CommitProcessor,1:ZooKeeperServer,595,Established session 0x14ed93111f2002b with negotiated timeout 10000 for client /10.10.34.22:47073,16c0319213700741f71d4d3104893250,Established session <*> with negotiated timeout <*> for client <*>:<*>
502,503,2015-07-29,"21:39:24,986",INFO,NIOServerCxn.Factory,0.0.0.0/0.0.0.0:2181:NIOServerCnxnFactory,197,Accepted socket connection from /10.10.34.13:37196,be83b634b14c9c01cf25d91195a67f72,Accepted socket connection from <*>:<*>
503,504,2015-07-29,"21:39:28,234",INFO,NIOServerCxn.Factory,0.0.0.0/0.0.0.0:2181:NIOServerCnxnFactory,197,Accepted socket connection from /10.10.34.26:56952,be83b634b14c9c01cf25d91195a67f72,Accepted socket connection from <*>:<*>
504,505,2015-07-29,"23:44:21,576",INFO,NIOServerCxn.Factory,0.0.0.0/0.0.0.0:2181:NIOServerCnxn,1001,Closed socket connection for client /10.10.34.11:49557 which had sessionid 0x14ed93111f20048,b59343d8020cd5194e7b9140ba35d667,Closed socket connection for client <*>:<*> which had sessionid <*>
505,506,2015-07-29,"23:44:28,903",ERROR,CommitProcessor,1:NIOServerCnxn,180,Unexpected Exception:,63d9783eb94c381ac05279701fadf8fd,Unexpected Exception:
506,507,2015-07-29,"23:52:08,962",INFO,CommitProcessor,1:ZooKeeperServer,595,Established session 0x14ed93111f2005b with negotiated timeout 10000 for client /10.10.34.28:52117,16c0319213700741f71d4d3104893250,Established session <*> with negotiated timeout <*> for client <*>:<*>
507,508,2015-07-29,"23:52:09,163",INFO,NIOServerCxn.Factory,0.0.0.0/0.0.0.0:2181:NIOServerCnxnFactory,197,Accepted socket connection from /10.10.34.30:38562,be83b634b14c9c01cf25d91195a67f72,Accepted socket connection from <*>:<*>
508,509,2015-07-29,"23:52:09,783",INFO,NIOServerCxn.Factory,0.0.0.0/0.0.0.0:2181:NIOServerCnxnFactory,197,Accepted socket connection from /10.10.34.36:32876,be83b634b14c9c01cf25d91195a67f72,Accepted socket connection from <*>:<*>
509,510,2015-07-29,"23:52:09,785",INFO,CommitProcessor,1:ZooKeeperServer,595,Established session 0x14ed93111f2005f with negotiated timeout 10000 for client /10.10.34.36:32876,16c0319213700741f71d4d3104893250,Established session <*> with negotiated timeout <*> for client <*>:<*>
510,511,2015-07-30,"13:47:25,927",INFO,NIOServerCxn.Factory,0.0.0.0/0.0.0.0:2181:NIOServerCnxnFactory,197,Accepted socket connection from /10.10.34.11:45997,be83b634b14c9c01cf25d91195a67f72,Accepted socket connection from <*>:<*>
511,512,2015-07-30,"14:42:40,474",INFO,NIOServerCxn.Factory,0.0.0.0/0.0.0.0:2181:NIOServerCnxnFactory,197,Accepted socket connection from /10.10.34.11:49346,be83b634b14c9c01cf25d91195a67f72,Accepted socket connection from <*>:<*>
512,513,2015-07-30,"14:47:15,835",INFO,CommitProcessor,1:ZooKeeperServer,595,Established session 0x14ed93111f20079 with negotiated timeout 20000 for client /10.10.34.11:49800,16c0319213700741f71d4d3104893250,Established session <*> with negotiated timeout <*> for client <*>:<*>
513,514,2015-07-30,"14:52:21,906",INFO,NIOServerCxn.Factory,0.0.0.0/0.0.0.0:2181:NIOServerCnxn,1001,Closed socket connection for client /10.10.34.29:39382 which had sessionid 0x14ed93111f2005d,b59343d8020cd5194e7b9140ba35d667,Closed socket connection for client <*>:<*> which had sessionid <*>
514,515,2015-07-30,"14:52:36,477",INFO,CommitProcessor,1:ZooKeeperServer,595,Established session 0x14ed93111f2007c with negotiated timeout 10000 for client /10.10.34.11:50276,16c0319213700741f71d4d3104893250,Established session <*> with negotiated timeout <*> for client <*>:<*>
515,516,2015-07-30,"14:53:21,340",INFO,NIOServerCxn.Factory,0.0.0.0/0.0.0.0:2181:ZooKeeperServer,839,Client attempting to establish new session at /10.10.34.11:50286,cebc51ff5a32c07ab88e1e6dfbdcbc5f,Client attempting to establish new session at <*>:<*>
516,517,2015-07-30,"15:00:24,824",INFO,NIOServerCxn.Factory,0.0.0.0/0.0.0.0:2181:ZooKeeperServer,839,Client attempting to establish new session at /10.10.34.11:50301,cebc51ff5a32c07ab88e1e6dfbdcbc5f,Client attempting to establish new session at <*>:<*>
517,518,2015-07-30,"15:00:24,825",INFO,CommitProcessor,1:ZooKeeperServer,595,Established session 0x14ed93111f20082 with negotiated timeout 10000 for client /10.10.34.11:50301,16c0319213700741f71d4d3104893250,Established session <*> with negotiated timeout <*> for client <*>:<*>
518,519,2015-07-30,"15:23:21,827",INFO,NIOServerCxn.Factory,0.0.0.0/0.0.0.0:2181:ZooKeeperServer,839,Client attempting to establish new session at /10.10.34.11:50402,cebc51ff5a32c07ab88e1e6dfbdcbc5f,Client attempting to establish new session at <*>:<*>
519,520,2015-07-30,"15:35:04,462",INFO,NIOServerCxn.Factory,0.0.0.0/0.0.0.0:2181:ZooKeeperServer,839,Client attempting to establish new session at /10.10.34.20:56414,cebc51ff5a32c07ab88e1e6dfbdcbc5f,Client attempting to establish new session at <*>:<*>
520,521,2015-07-30,"15:41:40,669",INFO,NIOServerCxn.Factory,0.0.0.0/0.0.0.0:2181:NIOServerCnxn,1001,Closed socket connection for client /10.10.34.11:50940 which had sessionid 0x14ed93111f20099,b59343d8020cd5194e7b9140ba35d667,Closed socket connection for client <*>:<*> which had sessionid <*>
521,522,2015-07-30,"16:09:17,019",INFO,NIOServerCxn.Factory,0.0.0.0/0.0.0.0:2181:NIOServerCnxn,1001,Closed socket connection for client /10.10.34.11:52893 which had sessionid 0x14ed93111f2009b,b59343d8020cd5194e7b9140ba35d667,Closed socket connection for client <*>:<*> which had sessionid <*>
522,523,2015-07-30,"16:12:01,554",WARN,NIOServerCxn.Factory,0.0.0.0/0.0.0.0:2181:ZooKeeperServer,793,Connection request from old client /10.10.34.19:33442; will be dropped if server is in r-o mode,d3aa79fe4fb49d25d90956eff36d0f30,Connection request from old client <*>:<*>; will be dropped if server is in r-o mode
523,524,2015-07-30,"16:12:02,180",INFO,NIOServerCxn.Factory,0.0.0.0/0.0.0.0:2181:NIOServerCnxnFactory,197,Accepted socket connection from /10.10.34.29:39387,be83b634b14c9c01cf25d91195a67f72,Accepted socket connection from <*>:<*>
524,525,2015-07-30,"16:18:34,053",INFO,NIOServerCxn.Factory,0.0.0.0/0.0.0.0:2181:ZooKeeperServer,839,Client attempting to establish new session at /10.10.34.11:53821,cebc51ff5a32c07ab88e1e6dfbdcbc5f,Client attempting to establish new session at <*>:<*>
525,526,2015-07-30,"16:18:34,149",INFO,NIOServerCxn.Factory,0.0.0.0/0.0.0.0:2181:ZooKeeperServer,839,Client attempting to establish new session at /10.10.34.12:45668,cebc51ff5a32c07ab88e1e6dfbdcbc5f,Client attempting to establish new session at <*>:<*>
526,527,2015-07-30,"16:18:36,818",WARN,NIOServerCxn.Factory,0.0.0.0/0.0.0.0:2181:ZooKeeperServer,793,Connection request from old client /10.10.34.20:56418; will be dropped if server is in r-o mode,d3aa79fe4fb49d25d90956eff36d0f30,Connection request from old client <*>:<*>; will be dropped if server is in r-o mode
527,528,2015-07-30,"16:18:38,680",WARN,NIOServerCxn.Factory,0.0.0.0/0.0.0.0:2181:ZooKeeperServer,793,Connection request from old client /10.10.34.42:34164; will be dropped if server is in r-o mode,d3aa79fe4fb49d25d90956eff36d0f30,Connection request from old client <*>:<*>; will be dropped if server is in r-o mode
528,529,2015-07-30,"16:21:28,258",INFO,NIOServerCxn.Factory,0.0.0.0/0.0.0.0:2181:ZooKeeperServer,839,Client attempting to establish new session at /10.10.34.12:45675,cebc51ff5a32c07ab88e1e6dfbdcbc5f,Client attempting to establish new session at <*>:<*>
529,530,2015-07-30,"16:34:50,091",WARN,NIOServerCxn.Factory,0.0.0.0/0.0.0.0:2181:ZooKeeperServer,793,Connection request from old client /10.10.34.11:54411; will be dropped if server is in r-o mode,d3aa79fe4fb49d25d90956eff36d0f30,Connection request from old client <*>:<*>; will be dropped if server is in r-o mode
530,531,2015-07-30,"16:44:26,593",INFO,NIOServerCxn.Factory,0.0.0.0/0.0.0.0:2181:NIOServerCnxn,1001,Closed socket connection for client /10.10.34.12:45682 which had sessionid 0x14ed93111f200cd,b59343d8020cd5194e7b9140ba35d667,Closed socket connection for client <*>:<*> which had sessionid <*>
531,532,2015-07-30,"16:44:36,930",WARN,NIOServerCxn.Factory,0.0.0.0/0.0.0.0:2181:ZooKeeperServer,793,Connection request from old client /10.10.34.13:37454; will be dropped if server is in r-o mode,d3aa79fe4fb49d25d90956eff36d0f30,Connection request from old client <*>:<*>; will be dropped if server is in r-o mode
532,533,2015-07-30,"17:06:34,257",INFO,NIOServerCxn.Factory,0.0.0.0/0.0.0.0:2181:NIOServerCnxn,1001,Closed socket connection for client /10.10.34.12:45697 which had sessionid 0x14ed93111f200d6,b59343d8020cd5194e7b9140ba35d667,Closed socket connection for client <*>:<*> which had sessionid <*>
533,534,2015-07-30,"17:06:40,616",INFO,NIOServerCxn.Factory,0.0.0.0/0.0.0.0:2181:ZooKeeperServer,839,Client attempting to establish new session at /10.10.34.11:54632,cebc51ff5a32c07ab88e1e6dfbdcbc5f,Client attempting to establish new session at <*>:<*>
534,535,2015-07-30,"17:06:40,816",INFO,CommitProcessor,1:ZooKeeperServer,595,Established session 0x14ed93111f200df with negotiated timeout 10000 for client /10.10.34.13:37467,16c0319213700741f71d4d3104893250,Established session <*> with negotiated timeout <*> for client <*>:<*>
535,536,2015-07-30,"17:11:54,937",WARN,NIOServerCxn.Factory,0.0.0.0/0.0.0.0:2181:NIOServerCnxn,349,caught end of stream exception,ecefe136e0e87cbb95dd1fc4fcd0ebd0,caught end of stream exception
536,537,2015-07-30,"17:13:32,714",INFO,NIOServerCxn.Factory,0.0.0.0/0.0.0.0:2181:ZooKeeperServer,839,Client attempting to establish new session at /10.10.34.11:54738,cebc51ff5a32c07ab88e1e6dfbdcbc5f,Client attempting to establish new session at <*>:<*>
537,538,2015-07-30,"17:22:34,245",WARN,NIOServerCxn.Factory,0.0.0.0/0.0.0.0:2181:NIOServerCnxn,349,caught end of stream exception,ecefe136e0e87cbb95dd1fc4fcd0ebd0,caught end of stream exception
538,539,2015-07-30,"17:36:31,976",INFO,NIOServerCxn.Factory,0.0.0.0/0.0.0.0:2181:NIOServerCnxn,1001,Closed socket connection for client /10.10.34.11:54983 which had sessionid 0x14ed93111f200f0,b59343d8020cd5194e7b9140ba35d667,Closed socket connection for client <*>:<*> which had sessionid <*>
539,540,2015-07-30,"17:43:58,186",INFO,QuorumPeer[myid=1]/0,0:0:0:0:0:0:0:2181:Environment,100,Server environment:user.dir=/,eeb38d12a1c07663bdb31f166bec6c9d,Server environment:user.dir=/
540,541,2015-07-30,"17:49:05,943",WARN,NIOServerCxn.Factory,0.0.0.0/0.0.0.0:2181:ZooKeeperServer,793,Connection request from old client /10.10.34.12:45728; will be dropped if server is in r-o mode,d3aa79fe4fb49d25d90956eff36d0f30,Connection request from old client <*>:<*>; will be dropped if server is in r-o mode
541,542,2015-07-30,"17:55:26,200",WARN,WorkerSender[myid=1],QuorumCnxManager,368,Cannot open channel to 2 at election address /10.10.34.12:3888,7cb9bc89b41188bf4e6dbb3e110b1545,Cannot open channel to <*> at election address <*>:<*>
542,543,2015-07-30,"18:18:01,981",INFO,NIOServerCxn.Factory,0.0.0.0/0.0.0.0:2181:ZooKeeperServer,839,Client attempting to establish new session at /10.10.34.12:43125,cebc51ff5a32c07ab88e1e6dfbdcbc5f,Client attempting to establish new session at <*>:<*>
543,544,2015-07-30,"18:18:02,003",INFO,ProcessThread(sid,1 cport:-1)::PrepRequestProcessor,476,Processed session termination for sessionid: 0x14ede63a5a70002,61a003eaff8a8c8a0d687776cadd2cbc,Processed session termination for sessionid: <*>
544,545,2015-07-30,"18:18:30,005",INFO,ProcessThread(sid,1 cport:-1)::PrepRequestProcessor,476,Processed session termination for sessionid: 0x34ede65503f0010,61a003eaff8a8c8a0d687776cadd2cbc,Processed session termination for sessionid: <*>
545,546,2015-07-30,"19:50:21,400",WARN,NIOServerCxn.Factory,0.0.0.0/0.0.0.0:2181:NIOServerCnxn,349,caught end of stream exception,ecefe136e0e87cbb95dd1fc4fcd0ebd0,caught end of stream exception
546,547,2015-07-30,"19:50:32,001",INFO,ProcessThread(sid,1 cport:-1)::PrepRequestProcessor,476,Processed session termination for sessionid: 0x14ede63a5a70023,61a003eaff8a8c8a0d687776cadd2cbc,Processed session termination for sessionid: <*>
547,548,2015-07-30,"19:59:02,538",WARN,NIOServerCxn.Factory,0.0.0.0/0.0.0.0:2181:ZooKeeperServer,793,Connection request from old client /10.10.34.13:38053; will be dropped if server is in r-o mode,d3aa79fe4fb49d25d90956eff36d0f30,Connection request from old client <*>:<*>; will be dropped if server is in r-o mode
548,549,2015-07-30,"19:59:08,004",INFO,ProcessThread(sid,1 cport:-1)::PrepRequestProcessor,476,Processed session termination for sessionid: 0x34ede65503f002b,61a003eaff8a8c8a0d687776cadd2cbc,Processed session termination for sessionid: <*>
549,550,2015-07-30,"20:06:34,001",INFO,SessionTracker,ZooKeeperServer,325,"Expiring session 0x24ede63a01b003b, timeout of 10000ms exceeded",5c6297d78cf5a636fb5615518b870444,"Expiring session <*>, timeout of <*> exceeded"
550,551,2015-07-30,"20:06:34,003",INFO,ProcessThread(sid,1 cport:-1)::PrepRequestProcessor,476,Processed session termination for sessionid: 0x24ede63a01b003b,61a003eaff8a8c8a0d687776cadd2cbc,Processed session termination for sessionid: <*>
551,552,2015-07-30,"20:13:46,001",INFO,SessionTracker,ZooKeeperServer,325,"Expiring session 0x34ede65503f0036, timeout of 10000ms exceeded",5c6297d78cf5a636fb5615518b870444,"Expiring session <*>, timeout of <*> exceeded"
552,553,2015-07-30,"20:13:46,004",INFO,ProcessThread(sid,1 cport:-1)::PrepRequestProcessor,476,Processed session termination for sessionid: 0x34ede65503f0039,61a003eaff8a8c8a0d687776cadd2cbc,Processed session termination for sessionid: <*>
553,554,2015-07-30,"20:17:12,294",WARN,NIOServerCxn.Factory,0.0.0.0/0.0.0.0:2181:NIOServerCnxn,349,caught end of stream exception,ecefe136e0e87cbb95dd1fc4fcd0ebd0,caught end of stream exception
554,555,2015-07-30,"20:34:58,003",INFO,ProcessThread(sid,1 cport:-1)::PrepRequestProcessor,476,Processed session termination for sessionid: 0x14ede63a5a7003a,61a003eaff8a8c8a0d687776cadd2cbc,Processed session termination for sessionid: <*>
555,556,2015-07-30,"20:35:02,324",WARN,NIOServerCxn.Factory,0.0.0.0/0.0.0.0:2181:ZooKeeperServer,793,Connection request from old client /10.10.34.13:38079; will be dropped if server is in r-o mode,d3aa79fe4fb49d25d90956eff36d0f30,Connection request from old client <*>:<*>; will be dropped if server is in r-o mode
556,557,2015-07-30,"21:03:35,465",WARN,NIOServerCxn.Factory,0.0.0.0/0.0.0.0:2181:NIOServerCnxn,349,caught end of stream exception,ecefe136e0e87cbb95dd1fc4fcd0ebd0,caught end of stream exception
557,558,2015-07-30,"21:03:35,468",INFO,NIOServerCxn.Factory,0.0.0.0/0.0.0.0:2181:NIOServerCnxn,1001,Closed socket connection for client /10.10.34.13:38088 which had sessionid 0x14ede63a5a70048,b59343d8020cd5194e7b9140ba35d667,Closed socket connection for client <*>:<*> which had sessionid <*>
558,559,2015-07-30,"21:03:44,632",WARN,NIOServerCxn.Factory,0.0.0.0/0.0.0.0:2181:ZooKeeperServer,793,Connection request from old client /10.10.34.11:40489; will be dropped if server is in r-o mode,d3aa79fe4fb49d25d90956eff36d0f30,Connection request from old client <*>:<*>; will be dropped if server is in r-o mode
559,560,2015-07-30,"21:03:44,634",INFO,CommitProcessor,1:ZooKeeperServer,595,Established session 0x14ede63a5a7004b with negotiated timeout 10000 for client /10.10.34.11:40489,16c0319213700741f71d4d3104893250,Established session <*> with negotiated timeout <*> for client <*>:<*>
560,561,2015-07-30,"21:03:47,578",INFO,NIOServerCxn.Factory,0.0.0.0/0.0.0.0:2181:ZooKeeperServer,839,Client attempting to establish new session at /10.10.34.21:37904,cebc51ff5a32c07ab88e1e6dfbdcbc5f,Client attempting to establish new session at <*>:<*>
561,562,2015-07-30,"23:03:42,133",INFO,NIOServerCxn.Factory,0.0.0.0/0.0.0.0:2181:NIOServerCnxn,1001,Closed socket connection for client /10.10.34.17:51214 which had sessionid 0x14ede63a5a70053,b59343d8020cd5194e7b9140ba35d667,Closed socket connection for client <*>:<*> which had sessionid <*>
562,563,2015-07-30,"23:03:52,001",INFO,SessionTracker,ZooKeeperServer,325,"Expiring session 0x34ede65503f005c, timeout of 10000ms exceeded",5c6297d78cf5a636fb5615518b870444,"Expiring session <*>, timeout of <*> exceeded"
563,564,2015-07-30,"23:03:54,002",INFO,SessionTracker,ZooKeeperServer,325,"Expiring session 0x24ede63a01b0062, timeout of 10000ms exceeded",5c6297d78cf5a636fb5615518b870444,"Expiring session <*>, timeout of <*> exceeded"
564,565,2015-07-30,"23:43:22,414",WARN,LearnerHandler-/10.10.34.12,35276:LearnerHandler,575,******* GOODBYE /10.10.34.12:35276 ********,be5e3314ac993d044969c435389a0094,******* GOODBYE <*>:<*> ********
565,566,2015-07-30,"23:43:23,613",INFO,QuorumPeer[myid=1]/0,0:0:0:0:0:0:0:2181:QuorumPeer,670,LOOKING,00078e14aba0c8332d734272a0860b29,LOOKING
566,567,2015-07-30,"23:44:01,784",WARN,WorkerSender[myid=1],QuorumCnxManager,368,Cannot open channel to 2 at election address /10.10.34.12:3888,7cb9bc89b41188bf4e6dbb3e110b1545,Cannot open channel to <*> at election address <*>:<*>
567,568,2015-07-30,"23:44:04,784",WARN,WorkerSender[myid=1],QuorumCnxManager,368,Cannot open channel to 3 at election address /10.10.34.13:3888,7cb9bc89b41188bf4e6dbb3e110b1545,Cannot open channel to <*> at election address <*>:<*>
568,569,2015-07-30,"23:44:58,183",WARN,QuorumPeer[myid=1]/0,0:0:0:0:0:0:0:2181:QuorumCnxManager,368,Cannot open channel to 2 at election address /10.10.34.12:3888,7cb9bc89b41188bf4e6dbb3e110b1545,Cannot open channel to <*> at election address <*>:<*>
569,570,2015-07-30,"23:49:40,005",WARN,RecvWorker,3:QuorumCnxManager$RecvWorker,765,Interrupting SendWorker,273e53f27027b46b34b1d03e872cb2be,Interrupting SendWorker
570,571,2015-07-30,"23:52:26,272",INFO,QuorumPeer[myid=1]/0,0:0:0:0:0:0:0:2181:FastLeaderElection,774,Notification time out: 60000,286299e2bc59d95bb243621caf5e224c,Notification time out: <*>
571,572,2015-07-31,"00:02:57,202",WARN,NIOServerCxn.Factory,0.0.0.0/0.0.0.0:2181:ZooKeeperServer,793,Connection request from old client /10.10.34.40:40996; will be dropped if server is in r-o mode,d3aa79fe4fb49d25d90956eff36d0f30,Connection request from old client <*>:<*>; will be dropped if server is in r-o mode
572,573,2015-07-31,"00:17:52,585",INFO,CommitProcessor,1:ZooKeeperServer,595,Established session 0x14edfaa86f60013 with negotiated timeout 10000 for client /10.10.34.27:44600,16c0319213700741f71d4d3104893250,Established session <*> with negotiated timeout <*> for client <*>:<*>
573,574,2015-07-31,"00:19:18,655",WARN,NIOServerCxn.Factory,0.0.0.0/0.0.0.0:2181:NIOServerCnxn,349,caught end of stream exception,ecefe136e0e87cbb95dd1fc4fcd0ebd0,caught end of stream exception
574,575,2015-07-31,"00:19:19,582",WARN,NIOServerCxn.Factory,0.0.0.0/0.0.0.0:2181:NIOServerCnxn,349,caught end of stream exception,ecefe136e0e87cbb95dd1fc4fcd0ebd0,caught end of stream exception
575,576,2015-07-31,"00:19:37,018",WARN,NIOServerCxn.Factory,0.0.0.0/0.0.0.0:2181:ZooKeeperServer,793,Connection request from old client /10.10.34.16:39498; will be dropped if server is in r-o mode,d3aa79fe4fb49d25d90956eff36d0f30,Connection request from old client <*>:<*>; will be dropped if server is in r-o mode
576,577,2015-07-31,"11:01:40,975",INFO,NIOServerCxn.Factory,0.0.0.0/0.0.0.0:2181:NIOServerCnxn,1001,Closed socket connection for client /10.10.34.13:54485 which had sessionid 0x14edfaa86f60021,b59343d8020cd5194e7b9140ba35d667,Closed socket connection for client <*>:<*> which had sessionid <*>
577,578,2015-07-31,"11:01:54,714",INFO,NIOServerCxn.Factory,0.0.0.0/0.0.0.0:2181:NIOServerCnxnFactory,197,Accepted socket connection from /10.10.34.12:34568,be83b634b14c9c01cf25d91195a67f72,Accepted socket connection from <*>:<*>
578,579,2015-07-31,"11:01:57,854",WARN,NIOServerCxn.Factory,0.0.0.0/0.0.0.0:2181:ZooKeeperServer,793,Connection request from old client /10.10.34.25:58975; will be dropped if server is in r-o mode,d3aa79fe4fb49d25d90956eff36d0f30,Connection request from old client <*>:<*>; will be dropped if server is in r-o mode
579,580,2015-07-31,"11:09:01,762",WARN,NIOServerCxn.Factory,0.0.0.0/0.0.0.0:2181:ZooKeeperServer,793,Connection request from old client /10.10.34.33:39730; will be dropped if server is in r-o mode,d3aa79fe4fb49d25d90956eff36d0f30,Connection request from old client <*>:<*>; will be dropped if server is in r-o mode
580,581,2015-07-31,"15:31:40,971",INFO,Thread-1,QuorumCnxManager$Listener,486,My election bind port: 0.0.0.0/0.0.0.0:3888,4f5724a28a6b20045839861550507255,My election bind port: <*>:<*>
581,582,2015-07-31,"15:31:40,999",INFO,WorkerSender[myid=1],QuorumCnxManager,190,"Have smaller server identifier, so dropping the connection: (2, 1)",0d395a72a27a373897fab786bf7724a0,"Have smaller server identifier, so dropping the connection: (<*>, <*>)"
582,583,2015-07-31,"15:31:42,213",INFO,QuorumPeer[myid=1]/0,0:0:0:0:0:0:0:2181:QuorumPeer,738,FOLLOWING,c172d52647d4fd6f81a2c3110d150c6a,FOLLOWING
