,LineId,Time,Component,Pid,Content,EventId,EventTemplate
584,585,20171223-22:18:5:653,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514038620000##7113##548750##8661##16256##27326969,0da1d5d7df64c0578b27d7aa5ed35d16,getTodayTotalDetailSteps = <*>##<*>##<*>##<*>##<*>##<*>
585,586,20171223-22:18:5:653,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514038620000##7114##548805##8661##16256##27329972,e3a0630a49aa3c443d1ee8485cccc3c0,setTodayTotalDetailSteps=<*>
586,587,20171223-22:18:5:673,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=129067,ec91e8ec34a6a7f946d442115b86423a,calculateCaloriesWithCache totalCalories=<*>
587,588,20171223-22:18:5:684,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,213c973d4b6effcf64752e188131f027,calculateAltitudeWithCache totalAltitude=<*>
588,589,20171223-22:18:5:684,Step_StandReportReceiver,30002312,REPORT : 7114 5079 152381 240,f7985a60694bb8162531d2b6945ab7ea,REPORT : <*>
589,590,20171223-22:18:5:849,Step_LSC,30002312,onStandStepChanged 3686,93067dc44318c97db7b8767da9e69a1d,onStandStepChanged <*>
590,591,20171223-22:18:5:854,Step_LSC,30002312,onExtend:1514038686000 0 0 0,3a0c88e1787d851b2f3b297d1bd6b54e,onExtend:<*>
591,592,20171223-22:18:6:150,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514038620000##7114##548805##8661##16256##27329972,0da1d5d7df64c0578b27d7aa5ed35d16,getTodayTotalDetailSteps = <*>##<*>##<*>##<*>##<*>##<*>
592,593,20171223-22:18:6:151,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514038620000##7114##548860##8661##16256##27330470,e3a0630a49aa3c443d1ee8485cccc3c0,setTodayTotalDetailSteps=<*>
593,594,20171223-22:18:6:164,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=129067,ec91e8ec34a6a7f946d442115b86423a,calculateCaloriesWithCache totalCalories=<*>
594,595,20171223-22:18:6:168,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,213c973d4b6effcf64752e188131f027,calculateAltitudeWithCache totalAltitude=<*>
595,596,20171223-22:19:0:138,Step_LSC,30002312,processHandleBroadcastAction action:android.intent.action.TIME_TICK,d01a3f3402e509df14fa3a56401f164d,processHandleBroadcastAction action:android.intent.action.TIME_TICK
596,597,20171223-22:19:7:854,Step_LSC,30002312,onStandStepChanged 3689,93067dc44318c97db7b8767da9e69a1d,onStandStepChanged <*>
597,598,20171223-22:19:7:865,Step_LSC,30002312,onExtend:1514038748000 3 0 4,3a0c88e1787d851b2f3b297d1bd6b54e,onExtend:<*>
598,599,20171223-22:19:8:155,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514038620000##7114##548860##8661##16256##27330470,0da1d5d7df64c0578b27d7aa5ed35d16,getTodayTotalDetailSteps = <*>##<*>##<*>##<*>##<*>##<*>
599,600,20171223-22:19:8:156,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514038680000##7117##548865##8661##16256##27392475,e3a0630a49aa3c443d1ee8485cccc3c0,setTodayTotalDetailSteps=<*>
600,601,20171223-22:19:8:163,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=129131,ec91e8ec34a6a7f946d442115b86423a,calculateCaloriesWithCache totalCalories=<*>
601,602,20171223-22:19:8:165,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,213c973d4b6effcf64752e188131f027,calculateAltitudeWithCache totalAltitude=<*>
602,603,20171223-22:19:8:167,Step_StandReportReceiver,30002312,REPORT : 7117 5081 152446 240,f7985a60694bb8162531d2b6945ab7ea,REPORT : <*>
603,604,20171223-22:19:8:357,Step_LSC,30002312,onStandStepChanged 3694,93067dc44318c97db7b8767da9e69a1d,onStandStepChanged <*>
604,605,20171223-22:19:8:365,Step_LSC,30002312,onExtend:1514038749000 5 0 4,3a0c88e1787d851b2f3b297d1bd6b54e,onExtend:<*>
605,606,20171223-22:19:8:658,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514038680000##7117##548865##8661##16256##27392475,0da1d5d7df64c0578b27d7aa5ed35d16,getTodayTotalDetailSteps = <*>##<*>##<*>##<*>##<*>##<*>
606,607,20171223-22:19:8:660,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514038680000##7122##548870##8661##16256##27392978,e3a0630a49aa3c443d1ee8485cccc3c0,setTodayTotalDetailSteps=<*>
607,608,20171223-22:19:8:675,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=129238,ec91e8ec34a6a7f946d442115b86423a,calculateCaloriesWithCache totalCalories=<*>
608,609,20171223-22:19:8:686,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,213c973d4b6effcf64752e188131f027,calculateAltitudeWithCache totalAltitude=<*>
609,610,20171223-22:19:8:686,Step_StandReportReceiver,30002312,REPORT : 7122 5085 152553 240,f7985a60694bb8162531d2b6945ab7ea,REPORT : <*>
610,611,20171223-22:19:8:849,Step_LSC,30002312,onStandStepChanged 3696,93067dc44318c97db7b8767da9e69a1d,onStandStepChanged <*>
611,612,20171223-22:19:8:862,Step_LSC,30002312,onExtend:1514038749000 2 0 4,3a0c88e1787d851b2f3b297d1bd6b54e,onExtend:<*>
612,613,20171223-22:19:9:150,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514038680000##7122##548870##8661##16256##27392978,0da1d5d7df64c0578b27d7aa5ed35d16,getTodayTotalDetailSteps = <*>##<*>##<*>##<*>##<*>##<*>
613,614,20171223-22:19:9:151,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514038680000##7124##548875##8661##16256##27393470,e3a0630a49aa3c443d1ee8485cccc3c0,setTodayTotalDetailSteps=<*>
614,615,20171223-22:19:9:158,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=129281,ec91e8ec34a6a7f946d442115b86423a,calculateCaloriesWithCache totalCalories=<*>
615,616,20171223-22:19:9:163,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,213c973d4b6effcf64752e188131f027,calculateAltitudeWithCache totalAltitude=<*>
616,617,20171223-22:19:9:169,Step_StandReportReceiver,30002312,REPORT : 7124 5086 152596 240,f7985a60694bb8162531d2b6945ab7ea,REPORT : <*>
617,618,20171223-22:19:9:348,Step_LSC,30002312,onStandStepChanged 3698,93067dc44318c97db7b8767da9e69a1d,onStandStepChanged <*>
618,619,20171223-22:19:9:359,Step_LSC,30002312,onExtend:1514038750000 2 0 4,3a0c88e1787d851b2f3b297d1bd6b54e,onExtend:<*>
619,620,20171223-22:19:9:652,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514038680000##7124##548875##8661##16256##27393470,0da1d5d7df64c0578b27d7aa5ed35d16,getTodayTotalDetailSteps = <*>##<*>##<*>##<*>##<*>##<*>
620,621,20171223-22:19:9:652,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514038680000##7126##548880##8661##16256##27393971,e3a0630a49aa3c443d1ee8485cccc3c0,setTodayTotalDetailSteps=<*>
621,622,20171223-22:19:9:662,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=129324,ec91e8ec34a6a7f946d442115b86423a,calculateCaloriesWithCache totalCalories=<*>
622,623,20171223-22:19:9:668,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,213c973d4b6effcf64752e188131f027,calculateAltitudeWithCache totalAltitude=<*>
623,624,20171223-22:19:9:671,Step_StandReportReceiver,30002312,REPORT : 7126 5087 152638 240,f7985a60694bb8162531d2b6945ab7ea,REPORT : <*>
624,625,20171223-22:19:9:849,Step_LSC,30002312,onStandStepChanged 3700,93067dc44318c97db7b8767da9e69a1d,onStandStepChanged <*>
625,626,20171223-22:19:9:859,Step_LSC,30002312,onExtend:1514038750000 2 0 4,3a0c88e1787d851b2f3b297d1bd6b54e,onExtend:<*>
626,627,20171223-22:19:10:149,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514038680000##7126##548880##8661##16256##27393971,0da1d5d7df64c0578b27d7aa5ed35d16,getTodayTotalDetailSteps = <*>##<*>##<*>##<*>##<*>##<*>
627,628,20171223-22:19:10:150,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514038680000##7128##548885##8661##16256##27394469,e3a0630a49aa3c443d1ee8485cccc3c0,setTodayTotalDetailSteps=<*>
628,629,20171223-22:19:10:160,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=129366,ec91e8ec34a6a7f946d442115b86423a,calculateCaloriesWithCache totalCalories=<*>
629,630,20171223-22:19:10:164,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,213c973d4b6effcf64752e188131f027,calculateAltitudeWithCache totalAltitude=<*>
630,631,20171223-22:19:10:165,Step_StandReportReceiver,30002312,REPORT : 7128 5089 152681 240,f7985a60694bb8162531d2b6945ab7ea,REPORT : <*>
631,632,20171223-22:19:10:348,Step_LSC,30002312,onStandStepChanged 3702,93067dc44318c97db7b8767da9e69a1d,onStandStepChanged <*>
632,633,20171223-22:19:10:362,Step_LSC,30002312,onExtend:1514038751000 2 0 4,3a0c88e1787d851b2f3b297d1bd6b54e,onExtend:<*>
633,634,20171223-22:19:10:650,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514038680000##7128##548885##8661##16256##27394469,0da1d5d7df64c0578b27d7aa5ed35d16,getTodayTotalDetailSteps = <*>##<*>##<*>##<*>##<*>##<*>
634,635,20171223-22:19:10:650,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514038680000##7130##548890##8661##16256##27394969,e3a0630a49aa3c443d1ee8485cccc3c0,setTodayTotalDetailSteps=<*>
635,636,20171223-22:19:10:658,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=129409,ec91e8ec34a6a7f946d442115b86423a,calculateCaloriesWithCache totalCalories=<*>
636,637,20171223-22:19:10:661,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,213c973d4b6effcf64752e188131f027,calculateAltitudeWithCache totalAltitude=<*>
637,638,20171223-22:19:10:664,Step_StandReportReceiver,30002312,REPORT : 7130 5090 152724 240,f7985a60694bb8162531d2b6945ab7ea,REPORT : <*>
638,639,20171223-22:19:10:848,Step_LSC,30002312,onStandStepChanged 3704,93067dc44318c97db7b8767da9e69a1d,onStandStepChanged <*>
639,640,20171223-22:19:10:858,Step_LSC,30002312,onExtend:1514038751000 2 0 4,3a0c88e1787d851b2f3b297d1bd6b54e,onExtend:<*>
640,641,20171223-22:19:11:149,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514038680000##7130##548890##8661##16256##27394969,0da1d5d7df64c0578b27d7aa5ed35d16,getTodayTotalDetailSteps = <*>##<*>##<*>##<*>##<*>##<*>
641,642,20171223-22:19:11:150,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514038680000##7132##548895##8661##16256##27395468,e3a0630a49aa3c443d1ee8485cccc3c0,setTodayTotalDetailSteps=<*>
642,643,20171223-22:19:11:160,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=129452,ec91e8ec34a6a7f946d442115b86423a,calculateCaloriesWithCache totalCalories=<*>
643,644,20171223-22:19:11:164,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,213c973d4b6effcf64752e188131f027,calculateAltitudeWithCache totalAltitude=<*>
644,645,20171223-22:19:11:164,Step_StandReportReceiver,30002312,REPORT : 7132 5092 152767 240,f7985a60694bb8162531d2b6945ab7ea,REPORT : <*>
645,646,20171223-22:19:11:349,Step_LSC,30002312,onStandStepChanged 3707,93067dc44318c97db7b8767da9e69a1d,onStandStepChanged <*>
646,647,20171223-22:19:11:358,Step_LSC,30002312,onExtend:1514038752000 3 0 4,3a0c88e1787d851b2f3b297d1bd6b54e,onExtend:<*>
647,648,20171223-22:19:11:650,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514038680000##7132##548895##8661##16256##27395468,0da1d5d7df64c0578b27d7aa5ed35d16,getTodayTotalDetailSteps = <*>##<*>##<*>##<*>##<*>##<*>
648,649,20171223-22:19:11:651,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514038680000##7135##548900##8661##16256##27395969,e3a0630a49aa3c443d1ee8485cccc3c0,setTodayTotalDetailSteps=<*>
649,650,20171223-22:19:11:658,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=129516,ec91e8ec34a6a7f946d442115b86423a,calculateCaloriesWithCache totalCalories=<*>
650,651,20171223-22:19:11:661,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,213c973d4b6effcf64752e188131f027,calculateAltitudeWithCache totalAltitude=<*>
651,652,20171223-22:19:11:661,Step_StandReportReceiver,30002312,REPORT : 7135 5094 152831 240,f7985a60694bb8162531d2b6945ab7ea,REPORT : <*>
652,653,20171223-22:19:11:848,Step_LSC,30002312,onStandStepChanged 3711,93067dc44318c97db7b8767da9e69a1d,onStandStepChanged <*>
653,654,20171223-22:19:11:857,Step_LSC,30002312,onExtend:1514038752000 4 0 4,3a0c88e1787d851b2f3b297d1bd6b54e,onExtend:<*>
654,655,20171223-22:19:12:153,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514038680000##7135##548900##8661##16256##27395969,0da1d5d7df64c0578b27d7aa5ed35d16,getTodayTotalDetailSteps = <*>##<*>##<*>##<*>##<*>##<*>
655,656,20171223-22:19:12:154,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514038680000##7139##548905##8661##16256##27396473,e3a0630a49aa3c443d1ee8485cccc3c0,setTodayTotalDetailSteps=<*>
656,657,20171223-22:19:12:162,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=129602,ec91e8ec34a6a7f946d442115b86423a,calculateCaloriesWithCache totalCalories=<*>
657,658,20171223-22:19:12:165,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,213c973d4b6effcf64752e188131f027,calculateAltitudeWithCache totalAltitude=<*>
658,659,20171223-22:19:12:167,Step_StandReportReceiver,30002312,REPORT : 7139 5097 152917 240,f7985a60694bb8162531d2b6945ab7ea,REPORT : <*>
659,660,20171223-22:19:12:349,Step_LSC,30002312,onStandStepChanged 3712,93067dc44318c97db7b8767da9e69a1d,onStandStepChanged <*>
660,661,20171223-22:19:12:364,Step_LSC,30002312,onExtend:1514038753000 1 0 4,3a0c88e1787d851b2f3b297d1bd6b54e,onExtend:<*>
661,662,20171223-22:19:12:650,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514038680000##7139##548905##8661##16256##27396473,0da1d5d7df64c0578b27d7aa5ed35d16,getTodayTotalDetailSteps = <*>##<*>##<*>##<*>##<*>##<*>
662,663,20171223-22:19:12:650,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514038680000##7140##548910##8661##16256##27396969,e3a0630a49aa3c443d1ee8485cccc3c0,setTodayTotalDetailSteps=<*>
663,664,20171223-22:19:12:658,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=129623,ec91e8ec34a6a7f946d442115b86423a,calculateCaloriesWithCache totalCalories=<*>
664,665,20171223-22:19:12:662,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,213c973d4b6effcf64752e188131f027,calculateAltitudeWithCache totalAltitude=<*>
665,666,20171223-22:19:12:663,Step_StandReportReceiver,30002312,REPORT : 7140 5097 152938 240,f7985a60694bb8162531d2b6945ab7ea,REPORT : <*>
666,667,20171223-22:19:14:349,Step_LSC,30002312,onStandStepChanged 3726,93067dc44318c97db7b8767da9e69a1d,onStandStepChanged <*>
667,668,20171223-22:19:14:363,Step_LSC,30002312,onExtend:1514038755000 14 0 4,3a0c88e1787d851b2f3b297d1bd6b54e,onExtend:<*>
668,669,20171223-22:19:14:655,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514038680000##7140##548910##8661##16256##27396969,0da1d5d7df64c0578b27d7aa5ed35d16,getTodayTotalDetailSteps = <*>##<*>##<*>##<*>##<*>##<*>
669,670,20171223-22:19:14:656,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514038680000##7154##548915##8661##16256##27398975,e3a0630a49aa3c443d1ee8485cccc3c0,setTodayTotalDetailSteps=<*>
670,671,20171223-22:19:14:677,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=129923,ec91e8ec34a6a7f946d442115b86423a,calculateCaloriesWithCache totalCalories=<*>
671,672,20171223-22:19:14:686,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,213c973d4b6effcf64752e188131f027,calculateAltitudeWithCache totalAltitude=<*>
672,673,20171223-22:19:14:688,Step_StandReportReceiver,30002312,REPORT : 7154 5107 153238 240,f7985a60694bb8162531d2b6945ab7ea,REPORT : <*>
673,674,20171223-22:19:15:855,Step_LSC,30002312,onStandStepChanged 3726,93067dc44318c97db7b8767da9e69a1d,onStandStepChanged <*>
674,675,20171223-22:19:15:858,Step_LSC,30002312,onExtend:1514038756000 0 0 0,3a0c88e1787d851b2f3b297d1bd6b54e,onExtend:<*>
675,676,20171223-22:19:16:156,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514038680000##7154##548915##8661##16256##27398975,0da1d5d7df64c0578b27d7aa5ed35d16,getTodayTotalDetailSteps = <*>##<*>##<*>##<*>##<*>##<*>
676,677,20171223-22:19:16:157,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514038680000##7154##548920##8661##16256##27400475,e3a0630a49aa3c443d1ee8485cccc3c0,setTodayTotalDetailSteps=<*>
677,678,20171223-22:19:16:171,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=129923,ec91e8ec34a6a7f946d442115b86423a,calculateCaloriesWithCache totalCalories=<*>
678,679,20171223-22:19:16:177,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,213c973d4b6effcf64752e188131f027,calculateAltitudeWithCache totalAltitude=<*>
679,680,20171223-22:19:43:719,Step_StandReportReceiver,30002312,onReceive action: android.intent.action.SCREEN_OFF,b891c816a5fbff7beb6e996fb0fc3a10,onReceive action: android.intent.action.SCREEN_OFF
680,681,20171223-22:19:57:751,Step_LSC,30002312,onStandStepChanged 3732,93067dc44318c97db7b8767da9e69a1d,onStandStepChanged <*>
681,682,20171223-22:19:57:755,Step_LSC,30002312,onExtend:1514038756000 6 0 4,3a0c88e1787d851b2f3b297d1bd6b54e,onExtend:<*>
682,683,20171223-22:19:57:758,Step_LSC,30002312,onStandStepChanged 3732,93067dc44318c97db7b8767da9e69a1d,onStandStepChanged <*>
683,684,20171223-22:19:57:763,Step_LSC,30002312,onExtend:1514038798000 0 0 4,3a0c88e1787d851b2f3b297d1bd6b54e,onExtend:<*>
684,685,20171223-22:19:57:775,Step_StandReportReceiver,30002312,onReceive action: android.intent.action.SCREEN_ON,b080c3388362eb6d362d34a0ec0cfd87,onReceive action: android.intent.action.SCREEN_ON
685,686,20171223-22:19:57:776,Step_LSC,30002312,processHandleBroadcastAction action:android.intent.action.SCREEN_ON,dd5e8a75cb9999e68d33ec6af1e71542,processHandleBroadcastAction action:android.intent.action.SCREEN_ON
686,687,20171223-22:19:57:776,Step_StandStepCounter,30002312,flush sensor data,b8f897f886cdc4486346681abd7eb530,flush sensor data
687,688,20171223-22:19:57:777,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514038680000##7154##548920##8661##16256##27400475,0da1d5d7df64c0578b27d7aa5ed35d16,getTodayTotalDetailSteps = <*>##<*>##<*>##<*>##<*>##<*>
688,689,20171223-22:19:57:778,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514038680000##7160##548925##8661##16256##27442097,e3a0630a49aa3c443d1ee8485cccc3c0,setTodayTotalDetailSteps=<*>
689,690,20171223-22:19:57:780,Step_LSC,30002312,onStandStepChanged 3732,93067dc44318c97db7b8767da9e69a1d,onStandStepChanged <*>
690,691,20171223-22:19:57:789,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=130052,ec91e8ec34a6a7f946d442115b86423a,calculateCaloriesWithCache totalCalories=<*>
691,692,20171223-22:19:57:796,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,213c973d4b6effcf64752e188131f027,calculateAltitudeWithCache totalAltitude=<*>
692,693,20171223-22:19:57:796,Step_StandReportReceiver,30002312,REPORT : 7160 5112 153367 240,f7985a60694bb8162531d2b6945ab7ea,REPORT : <*>
693,694,20171223-22:19:57:878,Step_LSC,30002312,onStandStepChanged 3732,93067dc44318c97db7b8767da9e69a1d,onStandStepChanged <*>
694,695,20171223-22:19:57:879,Step_LSC,30002312,onExtend:1514038798000 0 0 4,3a0c88e1787d851b2f3b297d1bd6b54e,onExtend:<*>
695,696,20171223-22:19:58:97,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514038680000##7160##548925##8661##16256##27442097,0da1d5d7df64c0578b27d7aa5ed35d16,getTodayTotalDetailSteps = <*>##<*>##<*>##<*>##<*>##<*>
696,697,20171223-22:19:58:97,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514038680000##7160##548930##8661##16256##27442416,e3a0630a49aa3c443d1ee8485cccc3c0,setTodayTotalDetailSteps=<*>
697,698,20171223-22:19:58:109,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=130052,ec91e8ec34a6a7f946d442115b86423a,calculateCaloriesWithCache totalCalories=<*>
698,699,20171223-22:19:58:112,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,213c973d4b6effcf64752e188131f027,calculateAltitudeWithCache totalAltitude=<*>
699,700,20171223-22:19:58:363,Step_LSC,30002312,onStandStepChanged 3735,93067dc44318c97db7b8767da9e69a1d,onStandStepChanged <*>
700,701,20171223-22:19:58:363,Step_LSC,30002312,flushTempCacheToDB by stand,0635a93861ff6cef7fa52e56fe8bf7cc,flushTempCacheToDB by stand
701,702,20171223-22:19:58:366,Step_LSC,30002312,Alarm uploadStaticsToDB totalSteps=7163Calories:153367Floor:240Distance:5112,4dd59eb7d4f50c0bf38fadc847b4a809,Alarm uploadStaticsToDB totalSteps=<*>Calories:<*>oor:<*>:<*>
702,703,20171223-22:19:58:366,Step_FlushableStepDataCache,30002312,writeDataToDB size 327,3b251b90af6bc0d081aa986a07b2a88e,writeDataToDB size <*>
703,704,20171223-22:19:58:366,Step_FlushableStepDataCache,30002312,"upLoadOneMinuteDataToEngine time=25233975,0,93,0,20002",bef798dc6c77caaaf24ef3f72c3929e0,"upLoadOneMinuteDataToEngine time=<*>,<*>,<*>,<*>,<*>"
704,705,20171223-22:19:58:366,Step_FlushableStepDataCache,30002312,"upLoadOneMinuteDataToEngine time=25233976,0,1,0,20002",bef798dc6c77caaaf24ef3f72c3929e0,"upLoadOneMinuteDataToEngine time=<*>,<*>,<*>,<*>,<*>"
705,706,20171223-22:19:58:366,Step_FlushableStepDataCache,30002312,"upLoadOneMinuteDataToEngine time=25233977,0,55,0,20002",bef798dc6c77caaaf24ef3f72c3929e0,"upLoadOneMinuteDataToEngine time=<*>,<*>,<*>,<*>,<*>"
706,707,20171223-22:19:58:366,Step_FlushableStepDataCache,30002312,"upLoadOneMinuteDataToEngine time=25233978,0,5,0,20002",bef798dc6c77caaaf24ef3f72c3929e0,"upLoadOneMinuteDataToEngine time=<*>,<*>,<*>,<*>,<*>"
707,708,20171223-22:19:58:367,Step_FlushableStepDataCache,30002312,"upLoadOneMinuteDataToEngine time=25233979,0,46,0,20002",bef798dc6c77caaaf24ef3f72c3929e0,"upLoadOneMinuteDataToEngine time=<*>,<*>,<*>,<*>,<*>"
708,709,20171223-22:19:58:369,HiH_HiAppUtil,30002312,getBinderPackageName packageName = com.huawei.health,5fed72bfabb019ae83385042a4f89cd4,getBinderPackageName packageName = com.huawei.health
709,710,20171223-22:19:58:370,HiH_HiAppUtil,30002312,getBinderPackageName packageName = com.huawei.health,5fed72bfabb019ae83385042a4f89cd4,getBinderPackageName packageName = com.huawei.health
710,711,20171223-22:19:58:371,HiH_HiHealthBinder,30002312,"getAppContext() isAppValid health or wear, packageName = com.huawei.health",824b3d7bf9ffa5cd566d1f24f0f69657,"getAppContext() isAppValid health or wear, packageName = com.huawei.health"
711,712,20171223-22:19:58:373,Step_LSC,30002312,onExtend:1514038799000 3 0 4,3a0c88e1787d851b2f3b297d1bd6b54e,onExtend:<*>
712,713,20171223-22:19:58:374,HiH_HiAppUtil,30002312,getBinderPackageName packageName = com.huawei.health,5fed72bfabb019ae83385042a4f89cd4,getBinderPackageName packageName = com.huawei.health
713,714,20171223-22:19:58:375,HiH_HiAppUtil,30002312,getBinderPackageName packageName = com.huawei.health,5fed72bfabb019ae83385042a4f89cd4,getBinderPackageName packageName = com.huawei.health
714,715,20171223-22:19:58:375,HiH_HiHealthBinder,30002312,insertHiHealthData() checkAppType  0 appID = 1,7b52b22111683777426ca7853ed95f02,insertHiHealthData() checkAppType <*> appID = <*>
715,716,20171223-22:19:58:376,HiH_HiHealthBinder,30002312,"insertHiHealthData() size = 4,app = 1,One Data Type = 40002,packageName = com.huawei.health,writeStatType = 0",fd2d1282102e205a2b60333489541737,"insertHiHealthData() size = <*>,app = <*>,One Data Type = <*>,packageName = com.huawei.health,writeStatType = <*>"
716,717,20171223-22:19:58:377,HiH_HiHealthDataInsertStore,30002312,"saveHealthDetailData() deviceID = 2,clientID=1,id=1",3cb629bc22e88231473a4f2cf094e32b,"saveHealthDetailData() deviceID = <*>,clientID=<*>,id=<*>"
717,718,20171223-22:19:58:378,HiH_HiHealthDataInsertStore,30002312,"saveStatData() type =40002,time = 1513958400000,statClient = 2,who is 1",4b6bb3bed296a62f90bd6e25374844fe,"saveStatData() type =<*>,time = <*>,statClient = <*>,who is <*>"
718,719,20171223-22:19:58:378,HiH_DataStatManager,30002312,"new date =20171223, type=40002,7163.0,old=6983.0",c816c7d7ded65a52be1242c0ac710285,"new date =<*>, type=<*>,<*>,old=<*>"
719,720,20171223-22:19:58:379,HiH_HiHealthDataInsertStore,30002312,"saveStatData() type =40003,time = 1513958400000,statClient = 2,who is 1",4b6bb3bed296a62f90bd6e25374844fe,"saveStatData() type =<*>,time = <*>,statClient = <*>,who is <*>"
720,721,20171223-22:19:58:380,HiH_DataStatManager,30002312,"new date =20171223, type=40003,153367.0,old=210654.54000000004",c816c7d7ded65a52be1242c0ac710285,"new date =<*>, type=<*>,<*>,old=<*>"
721,722,20171223-22:19:58:380,HiH_HiHealthDataInsertStore,30002312,"saveHealthDetailData() saveOneDetailData fail hiHealthData = 1513958400000,type = 40003",4dba71b310a15eb6179bdbaca5f60d7a,"saveHealthDetailData() saveOneDetailData fail hiHealthData = <*>,type = <*>"
722,723,20171223-22:19:58:380,HiH_HiHealthDataInsertStore,30002312,"saveStatData() type =40005,time = 1513958400000,statClient = 2,who is 1",4b6bb3bed296a62f90bd6e25374844fe,"saveStatData() type =<*>,time = <*>,statClient = <*>,who is <*>"
723,724,20171223-22:19:58:381,HiH_DataStatManager,30002312,"new date =20171223, type=40005,240.0,old=330.0",c816c7d7ded65a52be1242c0ac710285,"new date =<*>, type=<*>,<*>,old=<*>"
724,725,20171223-22:19:58:381,HiH_HiHealthDataInsertStore,30002312,"saveHealthDetailData() saveOneDetailData fail hiHealthData = 1513958400000,type = 40005",4dba71b310a15eb6179bdbaca5f60d7a,"saveHealthDetailData() saveOneDetailData fail hiHealthData = <*>,type = <*>"
725,726,20171223-22:19:58:381,HiH_HiHealthDataInsertStore,30002312,"saveStatData() type =40004,time = 1513958400000,statClient = 2,who is 1",4b6bb3bed296a62f90bd6e25374844fe,"saveStatData() type =<*>,time = <*>,statClient = <*>,who is <*>"
726,727,20171223-22:19:58:382,HiH_DataStatManager,30002312,"new date =20171223, type=40004,5112.0,old=4985.0",c816c7d7ded65a52be1242c0ac710285,"new date =<*>, type=<*>,<*>,old=<*>"
